doc_id,so_ky_hieu,short_title,topic,article_index,article_no,article_title,chunk_text,char_count,extraction_status,recommended_chunking
100/2015/QH13,100/2015/QH13,Bộ luật Hình sự,criminal_law,28,Điều 28,Không áp dụng thời hiệu truy cứu trách nhiệm hình sự,"Điều 28. Không áp dụng thời hiệu truy cứu trách nhiệm hình sự
Không áp dụng thời hiệu truy cứu trách nhiệm hình sự quy định tại Điều 27 của Bộ luật này đối với các tội phạm sau đây:
1. Các tội xâm phạm an ninh quốc gia quy định tại Chương XIII của Bộ luật này;
2. Các tội phá hoại hòa bình, chống loài người và tội phạm chiến tranh quy định tại Chương XXVI của Bộ luật này;
3. Tội tham ô tài sản thuộc trường hợp quy định tại khoản 3 và khoản 4 Điều 353 của Bộ luật này; tội nhận hối lộ thuộc trường hợp quy định tại khoản 3 và khoản 4 Điều 354 của Bộ luật này.",561,ok,chunk_by_article
100/2015/QH13,100/2015/QH13,Bộ luật Hình sự,criminal_law,29,Điều 29,Căn cứ miễn trách nhiệm hình sự,"Điều 29. Căn cứ miễn trách nhiệm hình sự
1. Người phạm tội được miễn trách nhiệm hình sự khi có một trong những căn cứ sau đây:
a) Khi tiến hành điều tra, truy tố hoặc xét xử, do có sự thay đổi chính sách, pháp luật làm cho hành vi phạm tội không còn nguy hiểm cho xã hội nữa;
b) Khi có quyết định đại xá.
2. Người phạm tội có thể được miễn trách nhiệm hình sự khi có một trong các căn cứ sau đây:
a) Khi tiến hành điều tra, truy tố, xét xử do chuyển biến của tình hình mà người phạm tội không còn nguy hiểm cho xã hội nữa;
b) Khi tiến hành điều tra, truy tố, xét xử, người phạm tội mắc bệnh hiểm nghèo dẫn đến không còn khả năng gây nguy hiểm cho xã hội nữa;
c) Người phạm tội tự thú, khai rõ sự việc, góp phần có hiệu quả vào việc phát hiện và điều tra tội phạm, cố gắng hạn chế đến mức thấp nhất hậu quả của tội phạm và lập công lớn hoặc có cống hiến đặc biệt, được Nhà nước và xã hội thừa nhận.
3. Người thực hiện tội phạm ít nghiêm trọng hoặc tội phạm nghiêm trọng do vô ý gây thiệt hại về tính mạng, sức khỏe, danh dự, nhân phẩm hoặc tài sản của người khác và được người bị hại hoặc người đại diện của người bị hại tự nguyện hòa giải và đề nghị miễn trách nhiệm hình sự, thì có thể được miễn trách nhiệm hình sự.
Chương
VI
HÌNH PHẠT",1238,ok,chunk_by_article
100/2015/QH13,100/2015/QH13,Bộ luật Hình sự,criminal_law,30,Điều 30,Khái niệm hình phạt,"Điều 30. Khái niệm hình phạt
Hình phạt là biện pháp cưỡng chế nghiêm khắc nhất của Nhà nước được quy định trong Bộ luật này, do Tòa án quyết định áp dụng đối với người hoặc pháp nhân thương mại phạm tội nhằm tước bỏ hoặc hạn chế quyền, lợi ích của người, pháp nhân thương mại đó.",279,ok,chunk_by_article
100/2015/QH13,100/2015/QH13,Bộ luật Hình sự,criminal_law,31,Điều 31,Mục đích của hình phạt,"Điều 31. Mục đích của hình phạt
Hình phạt không chỉ nhằm trừng trị người, pháp nhân thương mại phạm tội mà còn giáo dục họ ý thức tuân theo pháp luật và các quy tắc của cuộc sống, ngăn ngừa họ phạm tội mới; giáo dục người, pháp nhân thương mại khác tôn trọng pháp luật, phòng ngừa và đấu tranh chống tội phạm.",309,ok,chunk_by_article
100/2015/QH13,100/2015/QH13,Bộ luật Hình sự,criminal_law,32,Điều 32,Các hình phạt đối với người phạm tội,"Điều 32. Các hình phạt đối với người phạm tội
1. Hình phạt chính bao gồm:
a) Cảnh cáo;
b) Phạt tiền;
c) Cải tạo không giam giữ;
d) Trục xuất;
đ) Tù có thời hạn;
e) Tù chung thân;
g) Tử hình.
2. Hình phạt bổ sung bao gồm:
a) Cấm đảm nhiệm chức vụ, cấm hành nghề hoặc làm công việc nhất định;
b) Cấm cư trú;
c) Quản chế;
d) Tước một số quyền công dân;
đ) Tịch thu tài sản;
e) Phạt tiền, khi không áp dụng là hình phạt chính;
g) Trục xuất, khi không áp dụng là hình phạt chính.
3. Đối với mỗi tội phạm, người phạm tội chỉ bị áp dụng một hình phạt chính và có thể bị áp dụng một hoặc một số hình phạt bổ sung.",605,ok,chunk_by_article
100/2015/QH13,100/2015/QH13,Bộ luật Hình sự,criminal_law,33,Điều 33,Các hình phạt đối với pháp nhân thương mại phạm tội,"Điều 33. Các hình phạt đối với pháp nhân thương mại phạm tội
1. Hình phạt chính bao gồm:
a) Phạt tiền;
b) Đình chỉ hoạt động có thời hạn;
c) Đình chỉ hoạt động vĩnh viễn.
2. Hình phạt bổ sung bao gồm:
a) Cấm kinh doanh, cấm hoạt động trong một số lĩnh vực nhất định;
b) Cấm huy động vốn;
c) Phạt tiền, khi không áp dụng là hình phạt chính.
3. Đối với mỗi tội phạm, pháp nhân thương mại phạm tội chỉ bị áp dụng một hình phạt chính và có thể bị áp dụng một hoặc một số hình phạt bổ sung.",485,ok,chunk_by_article
100/2015/QH13,100/2015/QH13,Bộ luật Hình sự,criminal_law,34,Điều 34,Cảnh cáo,"Điều 34. Cảnh cáo
Cảnh cáo được áp dụng đối với người phạm tội ít nghiêm trọng và có nhiều tình tiết giảm nhẹ, nhưng chưa đến mức miễn hình phạt.",145,ok,chunk_by_article
100/2015/QH13,100/2015/QH13,Bộ luật Hình sự,criminal_law,35,Điều 35,Phạt tiền,"Điều 35. Phạt tiền
1. Phạt tiền được áp dụng là hình phạt chính đối với các trường hợp sau đây:
a) Người phạm tội ít nghiêm trọng, phạm tội nghiêm trọng do Bộ luật này quy định;
b) Người phạm tội rất nghiêm trọng xâm phạm trật tự quản lý kinh tế, môi trường, trật tự công cộng, an toàn công cộng và một số tội phạm khác do Bộ luật này quy định.
2. Hình phạt tiền được áp dụng là hình phạt bổ sung đối với người phạm tội về tham nhũng, ma túy hoặc những tội phạm khác do Bộ luật này quy định.
3. Mức tiền phạt được quyết định căn cứ vào tính chất và mức độ nguy hiểm của tội phạm, đồng thời có xét đến tình hình tài sản của người phạm tội, sự biến động của giá cả, nhưng không được thấp hơn 1.000.000 đồng.
4. Hình phạt tiền đối với pháp nhân thương mại phạm tội được quy định tại Điều 77 của Bộ luật này.",804,ok,chunk_by_article
100/2015/QH13,100/2015/QH13,Bộ luật Hình sự,criminal_law,36,Điều 36,Cải tạo không giam giữ,"Điều 36. Cải tạo không giam giữ
1. Cải tạo không giam giữ được áp dụng từ 06 tháng đến 03 năm đối với người phạm tội ít nghiêm trọng, phạm tội nghiêm trọng do Bộ luật này quy định mà đang có nơi làm việc ổn định hoặc có nơi cư trú rõ ràng nếu xét thấy không cần thiết phải cách ly người phạm tội khỏi xã hội.
Nếu người bị kết án đã bị tạm giữ, tạm giam thì thời gian tạm giữ, tạm giam được trừ vào thời gian chấp hành hình phạt cải tạo không giam giữ, cứ 01 ngày tạm giữ, tạm giam bằng 03 ngày cải tạo không giam giữ.
2. Tòa án giao người bị phạt cải tạo không giam giữ cho cơ quan, tổ chức nơi người đó làm việc, học tập hoặc Ủy ban nhân dân cấp xã nơi người đó cư trú để giám sát, giáo dục. Gia đình người bị kết án có trách nhiệm phối hợp với cơ quan, tổ chức hoặc Ủy ban nhân dân cấp xã trong việc giám sát, giáo dục người đó.
3. Trong thời gian chấp hành án, người bị kết án phải thực hiện một số nghĩa vụ theo các quy định về cải tạo không giam giữ và bị khấu trừ một phần thu nhập từ 05% đến 20% để sung quỹ nhà nước. Việc khấu trừ thu nhập được thực hiện hàng tháng. Trong trường hợp đặc biệt, Tòa án có thể cho miễn việc khấu trừ thu nhập, nhưng phải ghi rõ lý do trong bản án.
Không khấu trừ thu nhập đối với người chấp hành án là người đang thực hiện nghĩa vụ quân sự.
4. Trường hợp người bị phạt cải tạo không giam giữ không có việc làm hoặc bị mất việc làm trong thời gian chấp hành hình phạt này thì phải thực hiện một số công việc lao động phục vụ cộng đồng trong thời gian cải tạo không giam giữ.
Thời gian lao động phục vụ cộng đồng không quá 04 giờ trong một ngày và không quá 05 ngày trong 01 tuần.
Không áp dụng biện pháp lao động phục vụ cộng đồng đối với phụ nữ có thai hoặc đang nuôi con dưới 06 tháng tuổi, người già yếu, người bị bệnh hiểm nghèo, người khuyết tật nặng hoặc khuyết tật đặc biệt nặng.
Người bị kết án cải tạo không giam giữ phải thực hiện những nghĩa vụ quy định tại Luật thi hành án hình sự.",1932,ok,chunk_by_article
100/2015/QH13,100/2015/QH13,Bộ luật Hình sự,criminal_law,37,Điều 37,Trục xuất,"Điều 37. Trục xuất
Trục xuất là buộc người nước ngoài bị kết án phải rời khỏi lãnh thổ nước Cộng hòa xã hội chủ nghĩa Việt Nam.
Trục xuất được Tòa án áp dụng là hình phạt chính hoặc hình phạt bổ sung trong từng trường hợp cụ thể.",229,ok,chunk_by_article
100/2015/QH13,100/2015/QH13,Bộ luật Hình sự,criminal_law,38,Điều 38,Tù có thời hạn,"Điều 38. Tù có thời hạn
1. Tù có thời hạn là buộc người bị kết án phải chấp hành hình phạt tại cơ sở giam giữ trong một thời hạn nhất định.
Tù có thời hạn đối với người phạm một tội có mức tối thiểu là 03 tháng và mức tối đa là 20 năm.
Thời gian tạm giữ, tạm giam được trừ vào thời hạn chấp hành hình phạt tù, cứ 01 ngày tạm giữ, tạm giam bằng 01 ngày tù.
2. Không áp dụng hình phạt tù có thời hạn đối với người lần đầu phạm tội ít nghiêm trọng do vô ý và có nơi cư trú rõ ràng.",478,ok,chunk_by_article
100/2015/QH13,100/2015/QH13,Bộ luật Hình sự,criminal_law,39,Điều 39,Tù chung thân,"Điều 39. Tù chung thân
Tù chung thân là hình phạt tù không thời hạn được áp dụng đối với người phạm tội đặc biệt nghiêm trọng, nhưng chưa đến mức bị xử phạt tử hình.
Không áp dụng hình phạt tù chung thân đối với người dưới 18 tuổi phạm tội.",240,ok,chunk_by_article
100/2015/QH13,100/2015/QH13,Bộ luật Hình sự,criminal_law,40,Điều 40,Tử hình,"Điều 40. Tử hình
1. Tử hình là hình phạt đặc biệt chỉ áp dụng đối với người phạm tội đặc biệt nghiêm trọng thuộc một trong nhóm các tội xâm phạm an ninh quốc gia, xâm phạm tính mạng con người, các tội phạm về ma túy, tham nhũng và một số tội phạm đặc biệt nghiêm trọng khác do Bộ luật này quy định.
2. Không áp dụng hình phạt tử hình đối với người dưới 18 tuổi khi phạm tội, phụ nữ có thai, phụ nữ đang nuôi con dưới 36 tháng tuổi hoặc người đủ 75 tuổi trở lên khi phạm tội hoặc khi xét xử.
3. Không thi hành án tử hình đối với người bị kết án nếu thuộc một trong các trường hợp sau đây:
a) Phụ nữ có thai hoặc phụ nữ đang nuôi con dưới 36 tháng tuổi;
b) Người đủ 75 tuổi trở lên;
c) Người bị kết án tử hình về tội tham ô tài sản, tội nhận hối lộ mà sau khi bị kết án đã chủ động nộp lại ít nhất ba phần tư tài sản tham ô, nhận hối lộ và hợp tác tích cực với cơ quan chức năng trong việc phát hiện, điều tra, xử lý tội phạm hoặc lập công lớn.
4. Trong trường hợp quy định tại khoản 3 Điều này hoặc trường hợp người bị kết án tử hình được ân giảm, thì hình phạt tử hình được chuyển thành tù chung thân.",1101,ok,chunk_by_article
